0124946	あみ [1]; アミ [2] (醤蝦 {ir.}; 糠蝦 {ir.})	あみ [2]	(<POS: N.>) [1] {<Dom.: Zool.>} Krill<Gen.: m>; Krabbenart<Gen.: f>. [2] {<Dom.: Kochk.>} eingelegte Krabben<Gen.: fpl>.	HE		〈醤蝦〉; 〈糠蝦〉		あみ				2	
2809141	網 [1]; あみ [2]; アミ	あみ [3]	(<POS: N.>) [1_Gb] <Prior_1>Netz<Gen.: n>. [2] (<Usage: übertr.>) Falle<Gen.: f>.	HE		網		あみ				2	
5462134	編上; 編み上げ; 編上げ; 編みあげ	あみあげ	(<POS: N.>) {<Dom.: Kleidung>} Schnürstiefel<Gen.: m> (<Expl.: Abk.>; <Ref.: ⇒ <Transcr.: amiage·gutsu> <Jap.: 編上靴><DaID: 8146002>>).	HE		編(み)上(げ)		あみ[WaSep]あげ				0	
8146002	編み上げ靴; 編上げ靴; 編上靴 [a]; 編みあげ靴	あみあげぐつ	{<Dom.: Kleidung>} Schnürstiefel<Gen.: m>.	編上; 編み上げ; 編上げ; 編みあげ		編(み)上(げ)靴	<編み上げ>靴	<あみ'あげ>[WaSep]ぐつ	Komp. Anf.			4	
2176205	アミアン	あみあん	(<POS: N.>) {<Dom.: Stadtn.>} Amiens<Gen.: nNAr> (<Def.: Stadt in Nordwest-Frankreich>).	HE				[Gr]あみあん				1	
4860074	網入りガラス; 網入ガラス (網入り硝子; 網入硝子)	あみいりがらす	(<POS: N.>) drahtverstärktes Glas<Gen.: n>.	HEガラス (硝子 [1])		網入(り)ガラス; 網入(り)〈硝子〉	網入り<ガラス>	あみ'いり[DinSP]<[NN]がらす>	Komp. Hint.			5	
7513067	網打ち; 網打; 網うち	あみうち	(<POS: N.>) [1] Auswerfen<Gen.: n> des Netzes. [2] Netzfischer<Gen.: m>. [3] {<Dom.: Sumō>} Amiuchi<Gen.: n> (<Def.: eine Technik>).	HE網 [1]; あみ [2]; アミ		網打(ち)	<網>打ち	<あみ>[WaSep]うち	Komp. Anf.			0	
1023774	編みがさ (編み笠; 編笠; 網笠)	あみがさ	(<POS: N.>) geflochtener Binsenkorbhut<Gen.: m>.	HE		編(み)×笠		あみ[WaSep]がさ				3	
3707643	編み出す; 編出す; 編みだす; あみ出す; あみだす	あみだす	(<POS: 5‑st. trans. V. auf <Transcr.: ‑sa>>) erfinden; ausdenken; austüfteln; ersinnen.	HE		編(み)出す		あみ[WaSep]だ~す				3	
6360636	網棚	あみだな	(<POS: N.>) Gepäckablage<Gen.: f>; Gepäcknetz<Gen.: n>.	HE				あみ'だな				0	
9044504	編み戸; 編戸	あみど [2]	(<POS: N.>) geflochtene Tür<Gen.: f> (<Expl.: mit Gitter aus Bambus oder Holz zur Abwehr von Insekten>).	HE		編(み)戸		あみ'ど				2	
2212767	網戸	あみど [3]	(<POS: N.>) Fliegenfenster<Gen.: n>; Moskitofenster<Gen.: n>; Fliegentüre<Gen.: f>.	HE				あみ'ど				2	
4896636	アミノ基添加	あみのきてんか	{<Dom.: Chem.>} Aminierung<Gen.: f> (<Def.: Einführen einer Aminogruppe in eine organische Verbindung>).	添加			アミノ基<添加>	あみの'き[DinSP]<てん'か>	Komp. Hint.				
7549629	アミノ酸	あみのさん	(<POS: N.>) {<Dom.: Chem.>} Aminosäure<Gen.: f> (<Def.: organische Säure>).	HE				あみの–さん				0	
2422134	網の目	あみのめ	(<POS: N.>) [1] Masche<Gen.: f> eines Netzes. [2] Maschen<Gen.: fpl> eines Netzwerkes.	HE目 [1]; め (眼 [3])			網の<目>	あみ[WaSep]の[WaSep]<め>	Verwendungsbeispiel			4	
5106003	編針; 編み針; あみ針	あみばり [1]	(<POS: N.>) Stricknadel<Gen.: f>.	HE		編(み)針		あみ[WaSep]ばり				2	
7758996	網袋	あみぶくろ	(<POS: N.>) Netz<Gen.: n>; Einkaufsnetz<Gen.: n>.	HE				あみ[WaSep]ぶくろ					
0222137	編み棒; 編棒; あみ棒	あみぼう	(<POS: N.>) Stricknadel<Gen.: f>.	HE		編(み)棒		あみ[WaSep]ぼう				2	
2906328	網目	あみめ [2]	(<POS: N.>) [1] Masche<Gen.: f> eines Netzes. [2] Netzmuster<Gen.: n>.	HE				あみ[WaSep]め				3	
5559321	網目版	あみめばん	{<Dom.: Druckw.>} Autotypie<Gen.: f>; Netzätzung<Gen.: f>; Rasterätzung<Gen.: f>.	網目			<網目>版	<あみ'め>[WaSep]ばん	Komp. Anf.			0	
8243189	編み物; 編物; 編みもの	あみもの	(<POS: N.>) <Prior_1><JLPT2>Strickerei<Gen.: f>; Stricken<Gen.: n>; Häkeln<Gen.: n> // Strickware<Gen.: f>; Strickarbeit<Gen.: f>; Häkelarbeit<Gen.: f>.	HE	Tonakzent 13.04.2005	編(み)物		あみ[WaSep]もの				2	3
1725021	編み物の目	あみもののめ	Strickmasche<Gen.: f>.	目 [1]; め (眼 [3])			編み物の<目>	あみ[WaSep]もの　の　<め>	Verwendungsbeispiel				
4408890	アミューズメント	あみゅーずめんと	(<POS: N.>) Vergnügung<Gen.: f>.	HE				あみゅーずめんと				2	
7061883	アミューズメント･センター; アミューズメントセンター	あみゅーずめんとせんたー	Vergnügungszentrum<Gen.: n>; Vergnügungspark<Gen.: m> (<Etym.: von engl. <For.: amusement center>>).	アミューズメント		アミューズメント･センター	<アミューズメント>･センター	<あみゅーずめんと>[DinSP]せんたー	Komp. Anf.			8	
9745751	アミューズメント･パーク; アミューズメントパーク	あみゅーずめんとぱーく	Vergnügungspark<Gen.: m>; Freizeitpark<Gen.: m> (<Etym.: von engl. <For.: amusement park>>; <Ref.: ⇒ <Transcr.: tēma pāku> <Jap.: テーマ･パーク><DaID: 2080138>>).	アミューズメント		アミューズメント･パーク	<アミューズメント>パーク	<あみゅーずめんと>[DinSP]ぱーく	Komp. Anf.			8	
1980822	編む; あむ	あむ	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ma> <Expl.: mit regelm. Nasal‑Onbin = <Transcr.: ‑nde>>>) [1_Gb] <Prior_1><JLPT2><GENKI_K13>stricken (<JWD: 0543003>); flechten; <Prior_1><JLPT2><GENKI_K13>weben; häkeln. [2] zusammenstellen (<JWD: 0370299>); herausgeben (<JWD: 0545679>).	HE		編む		あ~む				1	
4664691	アム河	あむがわ	(<POS: N.>) {<Dom.: Flussn.>} Amudarja<Gen.: m> (<Def.: Fluss in Mittelasien>).	HE				[Gr]あむ–がわ					
7317684	アムステルダム	あむすてるだむ	(<POS: N.>) {<Dom.: Stadtn.>} Amsterdam<Gen.: nNAr> (<Def.: Hptst. der Niederlande>).	HE				[Gr]あむ[Dev]すてるだむ				4	
0190829	アム･ダリア; アムダリア	あむだりあ	(<POS: N.>) {<Dom.: Flussn.>} Amudarja<Gen.: m> (<Def.: Fluss in Mittelasien>).	HE		アム･ダリア		[Gr]あむ–[Gr]だりあ					
2875024	あめ [1]; アメ (飴)	あめ [1]	(<POS: N.>) [1] <Prior_1><JLPT2>Bonbon<Gen.: nm>. [2] (<Usage: übertr.>) Verlockung<Gen.: f>; Lockmittel<Gen.: n>. [3] Bernsteinfarbe<Gen.: f> (<Expl.: Abk.>).	HE	Tonakzent 13.04.2005	×飴		あめ				0	
5528017	雨; あめ [2]; アメ	あめ [2]	(<POS: N.>) [1] {<Dom.: Meteor.>} <Prior_1><JLPT2><GENKI_K8>Regen<Gen.: m> // Regenwetter<Gen.: n>. [2] (<Usage: übertr.>) etw., das wie Regen fällt.	HE	Tonakzent 13.04.2005	雨		あめ				1	
8211885	天 [1]	あめ [3]	(<POS: N.>) [1] Himmel<Gen.: m>; Firmament<Gen.: n>; Himmelsgewölbe<Gen.: n>. [2] himmlische Gefilde<Gen.: f>.	HE	Tonakzent 13.04.2005			あめ				1	
2533769	雨上がり [b]; 雨上り [b]	あめあがり	(<POS: N.>) {<Dom.: Meteor.>} Aufhören<Gen.: n> des Regens (<Ref.: ⇒ <Transcr.: ugo> <Jap.: 雨後><DaID: 2937101>>).	HE		雨上(が)り		あめ[WaSep]あがり				3	
5217638	雨上がりに	あめあがりに	gerade nach dem Regen.	雨上がり [b]; 雨上り [b]			<雨上がり>に	<あめ[WaSep]あがり>　に	Abl. mit <Umschr.: ni>				
7870631	雨上がりの道	あめあがりのみち	Straße<Gen.: f> nach dem Regen.	…あがり (…上がり [1]; …上り [1])			雨<上がり>の道	あめ[WaSep]<あがり>　の　みち	Verwendungsbeispiel				
0860777	雨あられ (雨霰)	あめあられ	(<POS: N.>) [1] {<Dom.: Meteor.>} (<LangNiv.: schriftspr.>) Regen und Hagel<Gen.: m>. [2] (<Usage: übertr.>) Hagel<Gen.: m> (<Expl.: von Bomben etc.>).	HE		雨×霰		あめ[WaSep]あられ				1	
3544646	アメーバ	あめーば	(<POS: N.>) {<Dom.: Zool.>} Amöbe<Gen.: f>; Wechseltierchen<Gen.: n>.	HE				あめーば				2	
6197639	アメーバ赤痢	あめーばせきり	{<Dom.: Med.>} Amöbenruhr<Gen.: f>.	アメーバ			<アメーバ>赤痢	<あめーば>[DinSP]せき'り	Komp. Anf.			5	
8881507	雨が降らないうちに	あめがおちらないうちに	solange es noch nicht regnet.	内 [1]; うち [2] (中 [1]; 裡 [1])			雨が降らない<うち>に	あめ　が　おちらない　<うち>　に	Verwendungsbeispiel				
2497223	雨風 [2]	あめかぜ	(<POS: N.>) [1] {<Dom.: Meteor.>} Wind<Gen.: m> und Regen<Gen.: m>; Regen bringender Wind<Gen.: m>; Regensturm<Gen.: m>. [2] Vorliebe<Gen.: f> für Süßes und Alkohol // jmd.<Gen.: NArN> mit Vorliebe für Süßes und Alkohol. [3] Schwierigkeiten<Gen.: fpl>.	HE雨; あめ [2]; アメ			<雨>風	<あめ>[WaSep]かぜ	Komp. Anf.			1	
5181092	雨が降る; 雨がふる	あめがふる	<GENKI_L8>regnen.	雨; あめ [2]; アメ		雨が降る	<雨>が降る	<あめ>　が　ふる	Verwendungsbeispiel				
7834085	アメシスト	あめしすと	(<POS: N.>) {<Dom.: Mineral.>} Amethyst<Gen.: m> (<Def.: violetter Schmuckstein>; <Etym.: <impli.: aus d. Engl.><expli.: von engl. <For.: amethyst>>>).	HE				あめ[Dev]し[Dev]すと				3	
2474590	あめ玉; アメ玉 (飴玉)	あめだま	Bonbon<Gen.: nm>.	あめ [1]; アメ (飴)		×飴玉	<飴>玉	<あめ>'だま	Komp. Anf.			0	
5158459	あめ玉一個	あめだまいちこ	ein Bonbon<Gen.: nm>.	あめ [1]; アメ (飴)			<あめ>玉一個	<あめ>[WaSep]だま　いち[WaSep]こ	Verwendungsbeispiel				
7811452	アメニティ	あめにてぃ	(<POS: N.>) Annehmlichkeiten<Gen.: fpl>; Komfort<Gen.: m> (<Etym.: von engl. <For.: amenity>>).	HE				あめにてぃ					
1312215	雨にぬれる	あめにぬれる [1]	im Regen nass werden.	雨; あめ [2]; アメぬれる (濡れる)			<1:雨>に<2:ぬれる>	<1:あめ>　に　<2:ぬれる>	VerwendungsbeispielVerwendungsbeispiel				
1562215	雨の	あめの [2]	regnerisch.	雨; あめ [2]; アメ			<雨>の	<あめ>　の	Abl. mit <Umschr.: no>				
3996084	雨の多い	あめのおおい	sehr regnerisch.	雨; あめ [2]; アメ			<雨>の多い	<あめ>　の　おおい	Verwendungsbeispiel				
4246084	雨の中を外出する	あめのなかをがいしゅつする	im Regen nach draußen gehen.	中 [3]; なか [1]			雨の<中>を外出する	あめ　の　<なか>　を　がい'しゅつ[suru]する	Verwendungsbeispiel				
6649077	雨の日に	あめのひに	an einem Regentag.	日 [3] (陽 [2])			雨の<日>に	あめ　の　<ひ>　に	Verwendungsbeispiel				
6899077	アメ･フト; アメフト	あめふと	(<POS: N.>) {<Dom.: Sport>} <Emph.:Ame>rican <Emph.:Foot>ball<Gen.: m> (<Expl.: japan. Abk.>; <Ref.: ⇒ <Transcr.: Amerikan·futtobōru> <Jap.: アメリカン･フットボール><DaID: 1063631>>).	HE		アメ･フト		[Gr]あめ[WaSep]ふと				0	
9332945	雨降り; 雨降 [2]; 雨ふり	あめふり	(<POS: N.>) {<Dom.: Meteor.>} Regenwetter<Gen.: n>; Regenfall<Gen.: m>; Regenfälle<Gen.: mpl>.	HE		雨降り		あめ'ふり				2	
9582945	雨催い [b]; 雨催; 雨もよい	あめもよい	(<POS: N.>) {<Dom.: Meteor.>} Anzeichen<Gen.: n> für Regen; regnerisches Aussehen<Gen.: n>.	HE		雨催い		あめ[WaSep]もよい				3	
0768402	雨模様 [b]; 雨もよう	あめもよう	(<POS: N.>) {<Dom.: Meteor.>} Anzeichen<Gen.: n> für Regen; regnerisches Aussehen<Gen.: n> (<Ref.: → <Transcr.: ama·moyō> <Jap.: 雨模様><DaID: 3934873>>).	HE		雨模様		あめ[WaSep]も'よう				3	
3452271	アメリカ (亜米利加; 亜墨利加; 亜美理加)	あめりか	(<POS: N.>) [1] {<Dom.: Gebietsn.>} <JLPT2>Amerika<Gen.: nNAr>; der amerikanische Kontinent<Gen.: m>. [2] {<Dom.: Ländern.>} Vereinigte Staaten<Gen.: mpl> von Amerika; USA<Gen.: mpl>.	HE	Tonakzent 13.04.2005	アメリカ; 亜△米利加; 亜△墨利加; 亜△美理加		[Gr]あめりか				0	
6105264	アメリカ英語	あめりかえいご	{<Dom.: Sprache>} amerikanisches Englisch<Gen.: n>.	英語			アメリカ<英語>	[Gr]あめりか[DinSP]<えい'ご>	Komp. Hint.				
8789132	アメリカ合衆国	あめりかがっしゅうこく	(<POS: N.>) {<Dom.: Ländern.>} Vereinigte Staaten<Gen.: mpl> von Amerika; USA<Gen.: mpl> (<Def.: Staat in Nordamerika>).	HEアメリカ (亜米利加; 亜墨利加; 亜美理加)			<アメリカ>合衆国	<[Gr]あめりか>[DinSP][Gr]がっ'しゅう'こく	Komp. Anf.			8	
1707543	アメリカ側に参戦する	あめりかがわにさんせんする	auf der amerikanischen Seite in den Krieg treten.	参戦			アメリカ側に<参戦>する	[Gr]あめりか–がわ　に　<さん'せん>[suru]する	Verwendungsbeispiel				
4391412	アメリカ国防総省	あめりかこくぼうそうしょう	amerikanisches Verteidigungsministerium<Gen.: n>; Pentagon<Gen.: n>.	国防			アメリカ<国防>総省	[Gr]あめりか[DinSP]<こく'ぼう>[DinSP]そう'しょう	Komp. Hint.				
7044405	アメリカ諸語	あめりかしょご	{<Dom.: Sprache>} amerikanische Sprachen<Gen.: fpl>.	アメリカ (亜米利加; 亜墨利加; 亜美理加)			<アメリカ>諸語	<[Gr]あめりか>[DinSP]しょ'ご	Komp. Anf.				
9728273	アメリカ人	あめりかじん	(<POS: N.>) Amerikaner<Gen.: m>; Amerikanerin<Gen.: f> // Yankee<Gen.: m>; Ami<Gen.: m>.	HEアメリカ (亜米利加; 亜墨利加; 亜美理加)			<アメリカ>人	<[Gr]あめりか>–じん	Komp. Anf.			4	
2079729	アメリカの縮図	あめりかのしゅくず	Amerika<Gen.: nNAr> im Kleinen.	縮図			アメリカの<縮図>	[Gr]あめりか　の　<しゅくず>	Verwendungsbeispiel				
4763598	アメリカの対外政策に沿って	あめりかのたいがいせいさくにそって	in Übereinstimmung mit der amerikanischen Außenpolitik.	沿う; そう [4] (副う)			アメリカの対外政策に/<沿って>	[Gr]あめりか　の　たい'がい[DinSP]せい'さく　に　/<そって>	Verwendungsbeispiel				
7416591	アメリカの対日政策	あめりかのたいにちせいさく	amerikanische Politik<Gen.: f> gegenüber Japan.	政策			アメリカの対日<政策>	[Gr]あめりか　の　たい–[Gr]にち[DinSP]<せい'さく>	Verwendungsbeispiel				
2642540	アメリカヒョウ	あめりかひょう [1]	(<POS: N.>) {<Dom.: Zool.>} Jaguar<Gen.: m> (<Def.: südamerik. Raubkatze>; <Scientif.: Panthera onca>).	HE				[Gr]あめりか–ひょう				4	
5326409	アメリカ兵	あめりかへい	amerikanischer Soldat<Gen.: m>.	…兵 [2]			アメリカ<兵>	[Gr]あめりか–<へい>	Komp. Hint.				
7979402	アメリカへ留学する	あめりかへりゅうがくする	zum Studium nach Amerika gehen.	留学			アメリカへ<留学>する	[Gr]あめりか　[Jo]へ　<りゅう'がく>[suru]する	Verwendungsbeispiel				
2544589	アメリカへ渡る	あめりかへわたる	nach Amerika gehen; nach Amerika übersiedeln.	渡る; わたる [2] (渉る)			アメリカへ<渡る>	[Gr]あめりか　[Jo]へ　<わたる>	Verwendungsbeispiel				
5228458	アメリカン	あめりかん	(<POS: N.>) [1] amerikanisch (<Etym.: von engl. <For.: American>>). [2] schwacher Kaffee<Gen.: m> (<Etym.: von engl. <For.: <Emph.:American> coffee>; Abk.>).	HE	Tonakzent 13.04.2005			[Gr]あめりかん				2	
7881451	アメリカンコーヒー	あめりかんこーひー	schwacher Kaffee<Gen.: m> (<Etym.: von engl. <For.: American coffee>>).	アメリカン			<アメリカン>コーヒー	<[Gr]あめりかん>[DinSP]こーひー	Komp. Anf.			6	
1063631	アメリカン･フットボール; アメリカンフットボール	あめりかんふっとぼーる	(<POS: N.>) {<Dom.: Sport>} American Football<Gen.: m>.	HEアメリカ (亜米利加; 亜墨利加; 亜美理加)		アメリカン･フットボール	<アメリカ>ン･フットボール	<[Gr]あめりか>ん[DinSP]ふっとぼーる	Komp. Anf.			8	
3747500	アメリシウム; Am [1]	あめりしうむ	(<POS: N.>) {<Dom.: Chem.>} Americium<Gen.: n> (<Def.: metallisches Transuran>; <Expl.: Zeichen: Am>).	HE		アメリシウム; AM		あめりしうむ				4	
6400493	雨を降らす	あめをふらす	regnen lassen.	降らす; 降す; ふらす			雨を<降らす>	あめ　を　<ふらす>	Verwendungsbeispiel				
9084361	厦門 [a]; 廈門; アモイ	あもい	(<POS: N.>) {<Dom.: Stadtn., Inseln.>} Amoy<Gen.: nNAr>; Xiamen<Gen.: nNAr>; Hsiamen<Gen.: nNAr> (<Def.: Stadt in der Prov. Fujian, China>; <Expl.: auf einer Insel an der Formosastraße>).	HE		厦門; 廈門; アモイ		[Gr]あもい				1	
0102148	アモル	あもる	(<POS: N.>) {<Dom.: röm. Mythol.>} Amor<Gen.: m> (<Def.: römischer Gott der Liebe>).	HE				[Gr]あもる					
2786343	あや [2] (文 [1]; 綾 [2]; 彩)	あや [2]	(<POS: N.>) [1] buntes Muster<Gen.: n>. [2] Köper<Gen.: m>; Twill<Gen.: m>. [3] Redefigur<Gen.: f>; Wortspiel<Gen.: n>. [4] Plan<Gen.: m>; Trick<Gen.: m>.	HE		△文; ×綾		あ'や				2	
5439336	危うい; 危い; あやうい (殆い; 殆うい)	あやうい	(<POS: Adj.>) [1] <JLPT2>gefährlich; gefahrvoll; abenteuerlich. [2] sorgenvoll; sorgenschwer. [3] bange sein; Angst haben. (<Ref.: ⇒ <Transcr.: abunai> <Jap.: 危ない><DaID: 7852829>>).	HE		危うい		あやう~い				0	3
8123204	危うく; あやうく	あやうく	(<POS: Adv.>) fast; ums Haar; <Prior_1>beinahe.	HE		危うく		あやうく				0	
0170038	あやうく…しそうになった	あやうく…しそうになった	fast …; beinahe ….	…そう [1]			あやうく…し<そう>になった	あやうく…し<そう>　に　なった	Verwendungsbeispiel				
2854233	危うく逃れる	あやうくのがれる	mit Not davonkommen; knapp entgehen.	逃れる; 逃がれる; のがれる (遁れる; 迯れる; 遯れる)		危うく逃れる	危うく<逃れる>	あやうく　<のがれる>	Verwendungsbeispiel				
5507226	あや織り; あや織 (綾織り; 綾織)	あやおり	(<POS: N.>) Köper<Gen.: m>; Damast<Gen.: m>; Köpergewebe<Gen.: n>; Köperstoff<Gen.: m>.	HEあや [1] (綾 [1])		×綾織(り)	<綾>織り	<あや>[WaSep]おり	Komp. Anf.			0	
8191094	肖る; あやかる	あやかる	(<POS: 5‑st. intrans. V. auf <Transcr.: ‑ra> <Expl.: mit regelm. Geminaten-Onbin = <Transcr.: ‑tte>>>) [1] jmdm. nacheifern. [2] so glücklich sein wollen wie …; jmds. Glück teilen wollen.	HE		肖る		あやか~る				3	
0772451	怪しい; あやしい (妖しい; 異しい; 奇しい; 竒しい; 恠しい)	あやしい	(<POS: Adj.>) [1] <Prior_1><JLPT2>verdächtig; dubios; <Prior_1><JLPT2>zweifelhaft; fragwürdig; merkwürdig; befremdlich; bedenklich; seltsam; sonderbar; mysteriös; wunderlich; ominös. [2] <Prior_1><JLPT2>unzuverlässig; unglaubwürdig; unsicher; schlecht.	HE	Tonakzent 13.04.2005	怪しい		あやし~い				0	3
3456320	怪しいと思う	あやしいとおもう	(<POS: 5‑st. trans. V.>) für verdächtig halten.	HE				あやしい　と　おも~う					
6109313	怪しい風体の	あやしいふうていの	verdächtig aussehend; verdächtig; verdachterregend.	風体 [b]			怪しい<風体>の	あやしい　<ふう'てい>　の	Verwendungsbeispiel				
8793181	怪しげ	あやしげ	(<POS: N.>) Verdächtigkeit<Gen.: f>; Zweifelhaftigkeit<Gen.: f>.	HE				あやしげ				0	
1867904	怪しげな	あやしげな	(<POS: Adn.>) nicht geheuer; verdachterregend; unsicher.	HE				あやしげ　な					
4551773	怪しむ; あやしむ; 恠しむ	あやしむ	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ma> <Expl.: mit regelm. Nasal‑Onbin = <Transcr.: ‑nde>>>) verdächtigen; bezweifeln; an etw. zweifeln; etw. misstrauen. // staunen über etw.; etw. für seltsam halten; über etw. überrascht sein (<Ref.: ⇒ <Transcr.: utagau> <Jap.: うたがう><DaID: 4467638>>).	HE		怪しむ		あやし~む				3	
7204766	あやす	あやす	(<POS: 5‑st. trans. V. auf <Transcr.: ‑sa>>) beschwichtigen; <Prior_1>beruhigen; hätscheln; liebkosen // <Prior_1>trösten; bei Laune halten.	HE				あやす				2	
9888634	操り; 操	あやつり	(<POS: N.>) Fädenziehen<Gen.: n>; Manipulieren<Gen.: n>.	HE		操り		あやつり				4	
1249528	操り芝居	あやつりしばい	Marionettentheater<Gen.: n>.	操り; 操			<操り>芝居	<あやつり>[WaSep]し'ばい	Komp. Anf.				
1499528	操り人形; 操人形; あやつり人形	あやつりにんぎょう	Marionette<Gen.: f>; Drahtpuppe<Gen.: f>.	操り; 操			<操り>人形	<あやつり>[WaSep]にん'ぎょう	Komp. Anf.			5	
3933397	操を守る	みさおをまもる	die Treue halten; die Treue bewahren; die Jungfräulichkeit bewahren.	操; みさお			<操>を守る	<みさお>　を　まもる	Verwendungsbeispiel				
4183397	操る; あやつる	あやつる	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ra> <Expl.: mit regelm. Geminaten-Onbin = <Transcr.: ‑tte>>>) [1] <Prior_1>handhaben; manipulieren; lenken; steuern. [2] <Prior_1>beherrschen; meistern; führen. [3] am Gängelband führen; manipulieren.	HE	Tonakzent 13.04.2005	操る		あやつ~る				3	
6586390	あや取り; あやとり (綾取り; 綾取; 綾とり)	あやとり	(<POS: N.>) Fadenabnehmen<Gen.: n>; Fadenspiel<Gen.: n>; Schnurspiel<Gen.: n> (<Def.: ein Spiel>).	HE		×綾取(り)		あや'とり				3	
6836390	綾取りをする	あやとりをする	Fadenabnehmen spielen.	あや取り; あやとり (綾取り; 綾取; 綾とり)			<綾取り>をする	<あや[WaSep]とり>　を　する	Verwendungsbeispiel				
9270258	危ぶむ; あやぶむ	あやぶむ	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ma> <Expl.: mit regelm. Nasal‑Onbin = <Transcr.: ‑nde>>>) sich fürchten; Angst haben; Bedenken hegen; skeptisch betrachten; skeptisch gegenüberstehen.	HE	Tonakzent 13.04.2005	危ぶむ		あやぶ~む				3	
9520258	あやふや; アヤフヤ	あやふや	(<POS: Na.-Adj. mit <Transcr.: na> bzw. präd. mit <Transcr.: da> etc.>) [1] unsicher; unbestimmt; ungewiss; zweifelhaft. [2] zweideutig; doppelsinnig; vage.	HE	Tonakzent 13.04.2005	あやふや		あや[WaSep]ふや				0	
1098597	過ち; 過; あやまち (誤ち)	あやまち	(<POS: N.>) [1] <Prior_1>Fehler<Gen.: m>; Missgriff; Verstoß<Gen.: m>; Fehltritt<Gen.: m>; Versehen<Gen.: n>. [2] Fehltritt<Gen.: m> (<Expl.: im Verhältnis von Mann und Frau>). [3] Verletzung<Gen.: f>; Wunde.	HE	Tonakzent 13.04.2005	過(ち)		あやまち				3	4; 0
3782466	過つ; あやまつ (誤つ)	あやまつ	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ta> <Expl.: mit regelm. Geminaten-Onbin = <Transcr.: ‑tte>>>) [1] einen Fehler begehen; falsch handeln; gegen Moral oder Regeln handeln. [2] irren; einen Irrtum begehen. [3] seine körperliche Form beschädigen. [4] verletzen; eine Verletzung beibringen.	HE		過つ; △誤つ		あやま~つ				3	
6435459	誤った考えを正す	あやまったかんがえをただす	jmds. Ideen gerade rücken.	正す; ただす [4]			誤った考えを<正す>	あやまった　かんがえ　を　<ただす>	Verwendungsbeispiel				
9119327	誤って; 過って	あやまって	(<POS: Adv.>) aus Versehen; versehentlich; irrtümlich (<Ref.: ⇒ <Transcr.: ayamaru> <Jap.: 誤る; 謬る><DaID: 7507932>>; <Ref.: ⇒ <Transcr.: ayamatsu> <Jap.: 過つ; 誤つ><DaID: 3782466>>).	HE		誤って; 過って		あやまって	Komp. Hint.				
2171070	誤り; 誤まり; 誤; あやまり [1] (謬り; 謬; 繆り)	あやまり [1]	(<POS: N.>) <JLPT2>Fehler<Gen.: m>; Irrtum<Gen.: m> (<Ref.: ⇒ <Transcr.: shissaku> <Jap.: 失策><DaID: 2683098>>).	HE	Tonakzent 13.04.2005	誤り; ×謬り		あやまり				3	4; 0
4854939	誤りがない	あやまりがない	fehlerlos sein.	ない [1]; 無い [1]			誤りが<ない>	あやまり　が　<ない>	Verwendungsbeispiel				
7507932	誤る; あやまる [1] (謬る; 繆る)	あやまる [1]	(<POS: 5‑st. intrans. od. trans. V. auf <Transcr.: ‑ra> <Expl.: mit regelm. Geminaten-Onbin = <Transcr.: ‑tte>>>) [1] <Prior_1>sich irren; einen Irrtum begehen; etw. falsch einschätzen; etw. falsch bewerten; das Falsche wählen. [2] <Prior_1>einen Fehler machen; etwas Falsches machen; falsch handeln. [3] (<LangNiv.: schriftspr.>) in die falsche Richtung führen. [4] ein Versprechen brechen; jmdn. hintergehen. [5] den Seelenfrieden verlieren (<Expl.: aufgrund von Krankheit>).	HE	Tonakzent 13.04.2005	誤る; ×謬る		あやま~る				3	
2618311	謝る; あやまる [2]	あやまる [2]	(<POS: 5‑st. intrans. od. trans. V. auf <Transcr.: ‑ra> <Expl.: mit regelm. Geminaten-Onbin = <Transcr.: ‑tte>>>) [1] <GENKI_K18>sich entschuldigen (<JWD: 0223822>); jmdn. um Entschuldigung bitten. [2] sich entschuldigen lassen; ablehnen (<JWD: 0370323>).	HE	Tonakzent 13.04.2005	謝る		あやま~る				3	
5302180	あやめ [1]; アヤメ (菖蒲 [1] {ir.}; 綾目 [1])	あやめ [1]	(<POS: N.>) {<Dom.: Bot.>} Schwertlilie<Gen.: f>; Iris<Gen.: f> (<Scientif.: Iris sanguinea var. sanguine>).	HE		〈菖蒲〉		あやめ				0	
7955173	あやめ [2] (文目)	あやめ [2]	(<POS: N.>) [1] Färbung<Gen.: f>; Muster<Gen.: n>; Figur<Gen.: f>. [2] Unterscheidung<Gen.: f>; Unterschied<Gen.: m>. [3] Grund<Gen.: m>.	HE		△文目		あや'め				0	
0929445	あやめる (危める; 殺める)	あやめる	(<POS: 1‑st. trans. V. auf <Transcr.: ‑e>>) morden; töten (<Ref.: ⇒ <Transcr.: korosu> <Jap.: 殺す><DaID: 6732067>>).	HE		危める; 殺める		あや~める				3	
